chain,phase,iteration,step_size,tree_depth,diverging,accept_prob,num_steps,seconds
2,warmup,77,5.6110347969064653e-03,7,0,0.97276199,127,58.953183
2,warmup,78,6.8333955114468926e-03,7,0,0.87967409,127,58.418006
2,warmup,79,4.7728010223081216e-03,4,0,0.60237154,15,6.961777
2,warmup,80,6.5824547627520765e-03,7,0,0.94299352,127,58.600863
2,warmup,81,8.3944720503551125e-03,7,0,0.90505657,127,58.894680
2,warmup,82,4.2933318746730250e-03,5,0,0.44218348,23,10.579289
2,warmup,83,6.2217458332859549e-03,7,0,0.97059987,127,58.175425
2,warmup,84,3.6419766006492104e-03,6,0,0.50759857,47,22.024909
2,warmup,85,5.4720201919785409e-03,7,0,0.99076761,127,58.892056
2,warmup,86,8.3224686123725480e-03,7,0,0.99910269,127,59.289391
2,warmup,87,1.0706272627828139e-02,7,0,0.91410834,115,53.200956
2,warmup,88,1.1899950207097252e-02,6,0,0.83902351,63,29.395141
2,warmup,89,1.3521280277581028e-02,6,0,0.85114719,55,25.259235
2,warmup,90,1.6281269213492218e-02,6,0,0.88239253,63,29.471200
2,warmup,91,1.5085516787277497e-02,7,0,0.74461057,127,59.174060
2,warmup,92,2.1273848630082338e-02,2,0,0.96764889,3,1.404953
2,warmup,93,1.1338420881294784e-02,6,0,0.44968012,63,28.963524
2,warmup,94,1.2128746737808945e-02,7,0,0.82047979,71,33.344903
2,warmup,95,1.1316358885503218e-02,7,0,0.74721553,79,36.551676
2,warmup,96,1.0930303250095572e-02,7,0,0.76568624,119,54.514875
2,warmup,97,4.3059175706280945e-03,6,0,0.27841806,39,18.255428
2,warmup,98,4.4543336557690463e-03,5,0,0.80087472,23,10.678047
2,warmup,99,6.6119869339364718e-03,7,0,0.99889903,127,58.853736
2,warmup,100,4.2335312759172183e-03,7,0,0.53827832,127,59.154323
2,warmup,101,6.0901354369814462e-02,7,0,0.99999862,127,59.245323
2,warmup,102,1.0052222707618670e-01,6,0,0.96688683,63,29.393465
2,warmup,103,4.5748820751215558e-02,5,0,0.46221525,31,14.492135
2,warmup,104,4.3252381427360001e-02,4,0,0.77840005,15,6.881864
2,warmup,105,4.9848674514879190e-02,5,0,0.84729532,31,14.512094
2,warmup,106,6.8452180887515382e-02,7,0,0.90213909,127,59.038273
2,warmup,107,2.9768965870409208e-02,7,1,0.52992803,109,50.265549
2,warmup,108,1.2877258805543867e-02,6,0,0.53443063,63,29.205517
2,warmup,109,1.3089355437643949e-02,7,0,0.80699581,127,59.061628
2,warmup,110,1.7501008774994945e-02,7,0,0.89236645,127,59.039341
2,warmup,111,2.4648483483344343e-02,7,0,0.90810010,127,58.607056
2,warmup,112,8.0345043386246939e-03,7,0,0.44352723,95,44.355833
2,warmup,113,1.5115647766146136e-02,7,0,0.99923014,127,58.781324
2,warmup,114,1.5766941815270018e-02,7,0,0.81171578,127,58.501023
2,warmup,115,2.9280723097242320e-02,7,0,0.99777578,127,59.282685
2,warmup,116,3.9653510751983465e-02,7,0,0.89772621,127,58.905928
2,warmup,117,6.7770898927236423e-02,7,0,0.97532495,127,59.270214
2,warmup,118,9.1096483243816820e-02,4,0,0.89880905,15,6.904537
2,warmup,119,6.6091661105020988e-02,4,0,0.69530524,15,7.020629
2,warmup,120,9.0901373770667732e-02,5,0,0.90813434,31,14.434201
2,warmup,121,9.2024084066721495e-02,6,0,0.80631261,63,29.015023
2,warmup,122,1.3511911230349544e-01,4,0,0.93326557,15,6.849418
2,warmup,123,7.9014340213453688e-02,4,0,0.61880605,11,5.121630
2,warmup,124,2.1607984884703554e-02,6,0,0.35192560,63,29.124204
2,warmup,125,3.8427212640807784e-02,7,0,0.99948579,127,59.295930
2,warmup,126,2.0943277941284109e-02,5,0,0.58545038,31,14.411275
2,warmup,127,2.9249496242510310e-02,7,0,0.91680276,127,58.231294
2,warmup,128,4.6860888713019383e-02,6,0,0.96811379,63,29.343678
2,warmup,129,4.9221889500286747e-02,7,0,0.81810804,127,58.888904
2,warmup,130,3.7061710204453792e-02,5,0,0.69684622,31,14.678803
2,warmup,131,4.4265312217568284e-02,7,0,0.86499219,127,58.328702
2,warmup,132,3.7458636129597801e-02,7,0,0.73815329,127,59.272865
2,warmup,133,3.3731264758981458e-02,7,0,0.76040073,127,58.796478
2,warmup,134,3.0241433835784575e-02,7,0,0.75810620,95,44.294991
2,warmup,135,5.0903355489187577e-02,7,0,0.99702155,127,59.044425
2,warmup,136,1.3322582252916574e-02,7,0,0.28670929,127,58.494299
2,warmup,137,2.1376962939665133e-02,7,0,0.97920759,127,59.436393
2,warmup,138,3.1582014392469153e-02,7,0,0.94990023,127,58.487897
2,warmup,139,4.6915120373732716e-02,7,0,0.95438514,127,58.743011
2,warmup,140,2.1145096401447201e-02,6,0,0.48529012,55,25.708129
2,warmup,141,9.1430498144493416e-03,7,0,0.46405366,95,43.651375
2,warmup,142,1.4938335997881601e-02,7,0,0.99244376,127,59.308783
2,warmup,143,2.3709985317004058e-02,6,0,0.98363529,63,29.316769
2,warmup,144,9.6352753105598526e-03,6,0,0.43178200,63,29.487626
2,warmup,145,1.5845023808751399e-02,7,0,0.99961647,127,58.844117
2,warmup,146,2.1241395530171760e-02,7,0,0.91815933,127,58.256315
2,warmup,147,3.2698864691433613e-02,7,0,0.97735006,127,59.305871
2,warmup,148,5.1143677685594878e-02,7,0,0.98649010,127,58.935723
2,warmup,149,5.9961213880277163e-02,6,0,0.86757065,43,20.060133
2,warmup,150,8.1009928930306771e-02,6,0,0.92863692,63,29.206124
2,warmup,151,1.0580449821432643e+00,7,0,0.94686172,127,59.033115
2,warmup,152,1.7392962919310379e-01,2,1,0.00040545,2,0.926667
2,warmup,153,1.2741999191910308e-01,6,0,0.75859366,63,28.920294
2,warmup,154,8.5189427214047403e-02,6,0,0.70584135,55,25.650183
2,warmup,155,5.4696090912811968e-02,6,0,0.68424506,63,29.199320
2,warmup,156,8.4815722751116554e-02,6,0,0.96702551,39,18.335283
2,warmup,157,8.3474009619475709e-02,6,0,0.80690260,39,18.105395
2,warmup,158,9.9157008994363235e-02,7,0,0.86176484,95,43.570981
2,warmup,159,2.2687274445508762e-02,4,0,0.33616482,15,6.870062
2,warmup,160,4.0391067239987893e-02,7,0,0.98397082,127,59.503695
2,warmup,161,5.5969450192976611e-02,7,0,0.90219290,127,58.693972
2,warmup,162,7.7720565911862854e-02,6,0,0.90169960,63,29.270751
2,warmup,163,1.3133029288562850e-01,6,0,0.96401612,55,25.405538
2,warmup,164,2.9252013748878248e-02,6,0,0.31515923,47,21.935634
2,warmup,165,5.5407376292245659e-02,7,0,0.99940123,127,58.737748
2,warmup,166,6.7715765277666956e-02,6,0,0.85915782,55,25.460811
2,warmup,167,1.0025980612939406e-01,5,0,0.92248211,23,10.549156
2,warmup,168,7.5600166019391221e-02,4,0,0.70149465,13,6.039061
2,warmup,169,9.5326789447893717e-02,5,0,0.87079475,31,14.464233
2,warmup,170,1.2683255599461027e-01,6,0,0.88987832,47,21.637542
2,warmup,171,5.9738005800256323e-02,6,0,0.54009798,55,25.270561
2,warmup,172,1.0431549602076624e-01,7,0,0.98264088,127,58.411639
2,warmup,173,4.9345394716069302e-02,6,0,0.53645263,39,18.192939
2,warmup,174,7.2021433714452965e-02,6,0,0.92292224,47,21.934249
2,warmup,175,1.0694986800509378e-01,6,0,0.93115491,63,28.908711
2,warmup,176,1.2156904387142434e-01,5,0,0.83913558,31,14.466705
2,warmup,177,4.6740692175955806e-02,6,0,0.45394522,47,21.851143
2,warmup,178,4.0962132197198603e-02,6,0,0.74396164,63,29.515975
2,warmup,179,7.2528096118926480e-02,5,0,0.99780862,31,14.225261
2,warmup,180,1.0134935460865697e-01,5,0,0.91483644,23,10.749713
2,warmup,181,1.2998913899681877e-01,5,0,0.88531030,31,14.409450
2,warmup,182,7.1135946993248156e-02,3,0,0.57063769,7,3.286793
2,warmup,183,7.9187891827019949e-02,6,0,0.83274785,55,25.688968
2,warmup,184,4.3288230010293478e-02,6,0,0.56508873,55,25.597569
2,warmup,185,5.8009685554162556e-03,2,0,0.02675897,3,1.390518
2,warmup,186,8.9438361151695355e-03,6,0,0.95107408,63,28.959653
2,warmup,187,1.3553356854074041e-02,7,0,0.94705093,127,59.483526
2,warmup,188,4.9024294382054561e-03,7,0,0.39184141,127,58.913807
2,warmup,189,8.2003328600732707e-03,7,0,0.98659028,127,59.170786
2,warmup,190,1.4076133324258834e-02,7,0,0.99993016,127,58.366001
2,warmup,191,4.8884156020919303e-03,7,0,0.36682377,127,58.246611
2,warmup,192,8.3300451488460808e-03,7,0,0.99878088,127,59.327891
2,warmup,193,1.4078942702781153e-02,7,0,0.99866451,127,58.615861
2,warmup,194,2.3446275463339831e-02,7,0,0.99577374,127,59.043186
2,warmup,195,1.3843463757198440e-02,7,0,0.57370768,127,59.167174
2,warmup,196,2.2901304807543550e-02,7,0,0.99604717,127,58.846612
2,warmup,197,3.7965025579652451e-02,7,0,0.99987024,127,59.034752
2,warmup,198,4.1437657810195941e-02,7,0,0.82787162,127,58.300417
2,warmup,199,4.2875426699664342e-02,6,0,0.80590257,39,18.265235
2,warmup,200,2.9621629438496600e-02,7,0,0.98962439,127,58.669599
2,sampling,1,2.9621629438496600e-02,7,0,0.88230181,127,58.328925
2,sampling,2,2.9621629438496600e-02,7,0,0.99992735,103,47.831746
2,sampling,3,2.9621629438496600e-02,7,0,0.89449629,95,44.250018
2,sampling,4,2.9621629438496600e-02,7,0,0.59807735,79,36.329399
2,sampling,5,2.9621629438496600e-02,6,0,0.68043062,63,29.012573
2,sampling,6,2.9621629438496600e-02,7,0,0.91405146,83,38.351974
2,sampling,7,2.9621629438496600e-02,7,0,0.79868386,127,58.461861
2,sampling,8,2.9621629438496600e-02,7,0,0.98362066,127,58.275257
2,sampling,9,2.9621629438496600e-02,7,0,0.99829951,127,58.160005
2,sampling,10,2.9621629438496600e-02,6,0,0.82762084,63,29.121815
2,sampling,11,2.9621629438496600e-02,7,0,0.48605420,127,58.203540
2,sampling,12,2.9621629438496600e-02,7,0,0.93119541,127,57.999841
2,sampling,13,2.9621629438496600e-02,6,0,0.99957993,63,28.770461
2,sampling,14,2.9621629438496600e-02,6,0,0.30801889,63,28.996327
2,sampling,15,2.9621629438496600e-02,7,0,0.58676030,127,57.926327
2,sampling,16,2.9621629438496600e-02,7,0,0.95956793,127,57.829986
2,sampling,17,2.9621629438496600e-02,6,0,0.90835757,51,23.215678
2,sampling,18,2.9621629438496600e-02,4,0,0.62736642,15,6.915990
2,sampling,19,2.9621629438496600e-02,2,0,0.62674040,3,1.366085
2,sampling,20,2.9621629438496600e-02,4,0,0.45383367,15,6.866998
2,sampling,21,2.9621629438496600e-02,7,0,0.56474320,127,58.400129
2,sampling,22,2.9621629438496600e-02,7,0,0.95514937,127,58.029900
2,sampling,23,2.9621629438496600e-02,7,0,0.92883412,127,57.514413
2,sampling,24,2.9621629438496600e-02,7,0,0.77715639,127,58.323305
2,sampling,25,2.9621629438496600e-02,7,0,0.99518093,127,58.568876
2,sampling,26,2.9621629438496600e-02,7,0,0.28863857,127,58.063051
2,sampling,27,2.9621629438496600e-02,7,0,0.97053386,127,57.990162
2,sampling,28,2.9621629438496600e-02,7,0,0.96283933,127,58.260402
2,sampling,29,2.9621629438496600e-02,7,0,0.79963350,127,57.959260
2,sampling,30,2.9621629438496600e-02,7,0,0.96906057,127,57.751259
2,sampling,31,2.9621629438496600e-02,7,0,0.98157380,127,57.882642
2,sampling,32,2.9621629438496600e-02,7,0,0.90438423,111,50.527823
2,sampling,33,2.9621629438496600e-02,7,0,0.99612377,127,58.083055
2,sampling,34,2.9621629438496600e-02,6,0,0.93257951,47,21.366630
2,sampling,35,2.9621629438496600e-02,7,0,0.94142242,127,58.001651
2,sampling,36,2.9621629438496600e-02,7,0,0.99977959,127,58.076572
2,sampling,37,2.9621629438496600e-02,7,0,0.96104641,127,58.098242
2,sampling,38,2.9621629438496600e-02,6,0,0.97859819,63,28.738379
2,sampling,39,2.9621629438496600e-02,6,0,0.99061431,63,28.687563
2,sampling,40,2.9621629438496600e-02,7,0,0.99410405,127,57.685045
2,sampling,41,2.9621629438496600e-02,7,0,0.53059425,127,57.553360
2,sampling,42,2.9621629438496600e-02,6,0,0.99172034,63,28.640958
2,sampling,43,2.9621629438496600e-02,7,0,0.81954077,127,58.008810
2,sampling,44,2.9621629438496600e-02,7,0,0.41041192,127,57.638555
2,sampling,45,2.9621629438496600e-02,7,0,0.61624123,127,57.991325
2,sampling,46,2.9621629438496600e-02,5,0,0.74193548,31,14.115009
2,sampling,47,2.9621629438496600e-02,7,0,0.93104035,127,58.164835
2,sampling,48,2.9621629438496600e-02,7,0,0.91590857,107,49.026476
2,sampling,49,2.9621629438496600e-02,7,0,0.98397376,127,57.917131
2,sampling,50,2.9621629438496600e-02,7,0,0.93168780,127,57.605953
2,sampling,51,2.9621629438496600e-02,7,0,0.96169284,127,57.857560
2,sampling,52,2.9621629438496600e-02,7,0,0.96507586,127,57.892350
2,sampling,53,2.9621629438496600e-02,7,0,0.99380244,127,58.470305
2,sampling,54,2.9621629438496600e-02,7,0,0.96338394,111,50.528473
2,sampling,55,2.9621629438496600e-02,7,0,0.94617848,127,58.026188
2,sampling,56,2.9621629438496600e-02,7,0,0.99934436,127,57.837757
2,sampling,57,2.9621629438496600e-02,6,0,0.96504199,63,28.781725
2,sampling,58,2.9621629438496600e-02,7,0,0.98723521,127,57.812019
2,sampling,59,2.9621629438496600e-02,6,0,0.88799030,63,28.649382
2,sampling,60,2.9621629438496600e-02,6,0,0.99997831,63,28.676559
2,sampling,61,2.9621629438496600e-02,7,0,0.98304500,127,57.528945
2,sampling,62,2.9621629438496600e-02,7,0,0.99999523,127,58.123296
2,sampling,63,2.9621629438496600e-02,7,0,0.99482583,127,58.061430
2,sampling,64,2.9621629438496600e-02,7,0,0.99481883,127,58.004645
2,sampling,65,2.9621629438496600e-02,7,0,0.98096421,127,57.595019
2,sampling,66,2.9621629438496600e-02,6,0,0.99927502,63,28.408382
2,sampling,67,2.9621629438496600e-02,7,0,0.80609387,127,57.511422
2,sampling,68,2.9621629438496600e-02,7,0,0.36769072,127,57.962975
2,sampling,69,2.9621629438496600e-02,7,0,0.99535255,127,58.277774
2,sampling,70,2.9621629438496600e-02,7,0,0.99862913,127,58.250428
2,sampling,71,2.9621629438496600e-02,7,0,0.90031490,127,57.953167
2,sampling,72,2.9621629438496600e-02,4,0,0.92038579,15,6.821644
2,sampling,73,2.9621629438496600e-02,7,0,0.68320744,127,58.086608
2,sampling,74,2.9621629438496600e-02,7,0,0.98462283,127,57.810637
2,sampling,75,2.9621629438496600e-02,7,0,0.79248135,127,57.707235
2,sampling,76,2.9621629438496600e-02,7,0,0.93278827,127,57.918715
2,sampling,77,2.9621629438496600e-02,7,0,0.92991273,127,57.725814
2,sampling,78,2.9621629438496600e-02,7,0,0.84453610,127,58.008534
2,sampling,79,2.9621629438496600e-02,7,0,0.93605337,127,57.497904
2,sampling,80,2.9621629438496600e-02,7,0,0.99795763,127,57.711487
2,sampling,81,2.9621629438496600e-02,7,0,0.94275956,127,57.944360
2,sampling,82,2.9621629438496600e-02,7,0,0.94510377,127,58.116130
2,sampling,83,2.9621629438496600e-02,7,0,0.93463651,127,57.660138
2,sampling,84,2.9621629438496600e-02,7,0,0.92787328,127,57.504557
2,sampling,85,2.9621629438496600e-02,6,0,0.94842895,63,28.697577
2,sampling,86,2.9621629438496600e-02,7,0,0.89770753,95,43.445423
2,sampling,87,2.9621629438496600e-02,7,0,0.95348682,127,57.952359
2,sampling,88,2.9621629438496600e-02,7,0,0.96778496,127,57.719009
2,sampling,89,2.9621629438496600e-02,7,0,0.62297961,127,58.083789
2,sampling,90,2.9621629438496600e-02,7,0,0.96025210,127,57.957136
2,sampling,91,2.9621629438496600e-02,7,0,0.92563922,127,57.926452
2,sampling,92,2.9621629438496600e-02,7,0,0.65638876,95,43.304489
2,sampling,93,2.9621629438496600e-02,6,0,0.96177119,63,28.874467
2,sampling,94,2.9621629438496600e-02,7,0,0.45051224,127,58.044923
2,sampling,95,2.9621629438496600e-02,5,0,0.99454377,31,14.251637
2,sampling,96,2.9621629438496600e-02,7,0,0.84693418,127,58.019229
2,sampling,97,2.9621629438496600e-02,7,0,0.92511535,127,57.873410
2,sampling,98,2.9621629438496600e-02,7,0,0.94387899,127,57.708711
2,sampling,99,2.9621629438496600e-02,7,0,0.62764324,127,57.754780
2,sampling,100,2.9621629438496600e-02,7,0,0.35591675,127,57.727924
3,warmup,1,2.3350647909091338e+00,1,1,0.00000000,1,0.469615
3,warmup,2,2.3023584708549680e-01,1,1,0.00000000,1,0.511253
3,warmup,3,1.6694442034480849e-02,1,0,0.00000000,1,0.518939
3,warmup,4,2.1865496672827493e-03,6,1,0.25019455,38,17.772087
3,warmup,5,2.6227539678040485e-03,7,0,0.98397424,127,58.691523
3,warmup,6,3.8733463622076074e-03,7,0,1.00000000,127,58.908018
3,warmup,7,4.5898552475751430e-03,7,0,0.89639349,127,58.755146
3,warmup,8,7.5080400021082768e-03,7,0,0.98020451,127,58.834046
3,warmup,9,1.0279712885741452e-03,7,0,0.18136139,95,44.061301
3,warmup,10,1.8201924972472477e-03,7,0,0.98470864,127,58.826541
3,warmup,11,2.3523323793465849e-03,7,0,0.87810074,127,58.614075
3,warmup,12,2.9041879579451250e-03,7,0,0.85893588,127,59.449427
3,warmup,13,4.0107891676127889e-03,6,0,0.89148580,63,29.314253
3,warmup,14,1.5582413325726234e-03,5,0,0.48301534,31,14.315628
3,warmup,15,1.9452040629834575e-03,7,0,0.85374709,127,58.601680
3,warmup,16,2.6379673961579283e-03,7,0,0.87977054,127,58.953045
3,warmup,17,5.0030407596457094e-03,7,0,0.98959586,127,58.785886
3,warmup,18,5.4931241579491905e-03,7,0,0.81138006,111,51.688766
3,warmup,19,1.0301292842404934e-02,7,0,0.98912222,95,44.242691
3,warmup,20,1.9757199508747936e-02,6,0,0.99946993,63,29.261123
3,warmup,21,5.3712316411549249e-03,5,0,0.34185210,23,10.621830
3,warmup,22,8.8200513343657111e-03,7,0,0.94747595,127,58.783272
3,warmup,23,1.4503540081302630e-02,7,0,0.95052686,127,59.084607
3,warmup,24,2.5675423501942229e-03,5,0,0.17980874,31,14.485539
3,warmup,25,4.0904859173413657e-03,7,0,0.93828927,127,58.685428
3,warmup,26,7.2624271808711428e-03,7,0,0.97916937,127,58.911365
3,warmup,27,3.9216839677292652e-03,7,0,0.55876157,127,58.481754
3,warmup,28,7.2808108722322478e-03,7,0,0.99836698,127,59.170419
3,warmup,29,6.3828717658490101e-03,7,0,0.73037628,127,58.396498
3,warmup,30,1.1468978633382858e-02,5,0,0.99160453,31,14.308709
3,warmup,31,1.9913838993429918e-02,5,0,0.98255650,31,14.297402
3,warmup,32,4.7230610833432895e-03,3,0,0.24690745,7,3.279005
3,warmup,33,5.1191950206006826e-03,6,0,0.80689492,63,29.080622
3,warmup,34,8.2915835671829238e-03,7,0,0.95899028,127,58.731484
3,warmup,35,1.2600016886638267e-02,7,0,0.93770226,127,58.812079
3,warmup,36,5.3681187640867685e-03,7,0,0.45280923,127,60.966898
3,warmup,37,9.4352436895455902e-03,7,0,0.99526269,127,59.208338
3,warmup,38,1.1795986807154851e-02,7,0,0.86608616,127,58.678695
3,warmup,39,5.5833105754640646e-03,6,0,0.48644779,63,29.212516
3,warmup,40,8.8333198651055402e-03,7,0,0.95908404,127,59.013198
3,warmup,41,1.0205529174635086e-02,6,0,0.83670300,35,16.204793
3,warmup,42,4.2495308810968080e-03,7,0,0.42822245,127,59.026948
3,warmup,43,7.0947207830983731e-03,7,0,0.98436267,127,58.988386
3,warmup,44,3.0607744538807607e-03,5,0,0.43664174,31,14.512590
3,warmup,45,4.1977822365479719e-03,5,0,0.90598691,31,14.404760
3,warmup,46,7.0617294449685786e-03,5,0,0.99224557,31,14.310540
3,warmup,47,1.1595088561011123e-02,7,0,0.98526976,127,58.625802
3,warmup,48,1.9569809333340720e-02,4,0,0.99972886,15,6.899910
3,warmup,49,1.7575507763963084e-02,5,0,0.73693286,23,10.614414
3,warmup,50,7.1949841778087623e-03,5,0,0.40309242,31,14.394530
3,warmup,51,1.1782159446457236e-02,6,0,0.99022149,63,29.376531
3,warmup,52,9.4536471080770776e-03,6,0,0.68641247,47,21.867973
3,warmup,53,1.5565311775140125e-03,2,0,0.00000930,3,1.384085
3,warmup,54,2.5981764293421987e-03,7,0,0.99874392,127,59.021638
3,warmup,55,4.0808510354325223e-03,7,0,0.97503183,127,59.014018
3,warmup,56,6.0981900489670022e-03,7,0,0.95566614,127,59.063582
3,warmup,57,9.5988656129991669e-03,7,0,0.98103174,127,59.228160
3,warmup,58,1.2894130325272462e-02,7,0,0.91283217,127,59.098547
3,warmup,59,1.0524840175074570e-02,7,0,0.69077661,87,40.652000
3,warmup,60,2.9218976812189334e-03,3,0,0.20246695,7,3.289744
3,warmup,61,1.7090112271460334e-03,5,0,0.53439328,19,8.835143
3,warmup,62,2.2537088543746852e-03,7,0,0.90333345,127,58.852752
3,warmup,63,3.0502265025317177e-03,7,0,0.91686328,127,59.132779
3,warmup,64,4.9229727610479654e-03,6,0,1.00000000,47,22.126725
3,warmup,65,3.1660896520804209e-03,7,0,0.57465125,127,58.828975
3,warmup,66,1.8326519402636281e-03,7,0,0.52317613,127,59.028609
3,warmup,67,2.8788559471905660e-03,7,0,0.99001243,127,59.096699
3,warmup,68,4.5878628521365851e-03,6,0,0.99926889,63,29.308752
3,warmup,69,4.4184335149875034e-03,6,0,0.76227688,63,29.336213
3,warmup,70,1.7697743577908434e-03,7,0,0.34274684,95,44.485019
3,warmup,71,2.5736726626870267e-03,7,0,0.95791843,79,36.796218
3,warmup,72,3.9875944239687530e-03,7,0,0.99054819,127,59.680842
3,warmup,73,6.2599809139497094e-03,5,0,0.99924320,31,14.338393
3,warmup,74,8.2752843053573045e-03,7,0,0.91768299,127,59.353820
3,warmup,75,4.4720847639112210e-03,7,0,0.48018779,127,59.267957
3,warmup,76,5.3402528815993822e-03,7,0,0.86825936,127,58.911018
3,warmup,77,8.2949827201708407e-03,7,0,0.99958562,127,59.192254
3,warmup,78,1.2733487379481340e-02,7,0,0.99597369,127,58.720361
3,warmup,79,1.1378131992793847e-02,7,0,0.72724081,95,44.412428
3,warmup,80,1.0512079962245263e-02,4,0,0.74355359,11,5.128559
3,warmup,81,1.2608991182829928e-02,7,0,0.87521815,127,59.272183
3,warmup,82,7.4131405183663285e-03,7,0,0.51396179,79,36.994387
3,warmup,83,1.1132517335032784e-02,5,0,0.99010601,31,14.356751
3,warmup,84,1.4310510343538665e-02,7,0,0.91240226,127,58.988561
3,warmup,85,1.8750941843869374e-02,7,0,0.92353133,93,43.263801
3,warmup,86,1.4671397836880392e-02,7,0,0.65801937,95,44.207718
3,warmup,87,4.2005120345055208e-03,7,0,0.13416086,95,44.289682
3,warmup,88,5.5382922267849331e-03,7,0,0.92601182,127,58.989468
3,warmup,89,7.7277472931118847e-03,7,0,0.95711780,127,58.933755
3,warmup,90,1.0139532618012474e-02,7,0,0.92633887,127,59.103691
3,warmup,91,1.2013040826063290e-02,7,0,0.87364256,127,59.436229
3,warmup,92,6.6276759979310151e-03,5,0,0.46811681,27,12.468703
3,warmup,93,9.8928988660021786e-03,6,0,0.99694438,63,29.042123
3,warmup,94,1.4713977251370596e-02,7,0,0.99694188,127,58.914111
3,warmup,95,4.7257172337243089e-03,6,0,0.17322895,63,29.324037
3,warmup,96,5.8813130505451054e-03,7,0,0.90079606,127,59.056681
3,warmup,97,8.7636871837682428e-03,7,0,0.99968321,127,59.238461
3,warmup,98,7.8792440165559568e-03,7,0,0.72597350,103,47.881156
3,warmup,99,1.0350773243073041e-02,6,0,0.93326771,63,29.175850
3,warmup,100,1.1531070371322675e-02,5,0,0.84389611,19,8.803172
3,warmup,101,1.5799987906435339e-01,7,0,0.97323021,127,58.901100
3,warmup,102,1.3234670447660113e-01,5,0,0.68523116,31,14.335815
3,warmup,103,2.0823687451553660e-01,5,0,0.96334500,31,14.393622
3,warmup,104,3.1971180865258675e-01,4,0,0.93512004,15,6.974123
3,warmup,105,1.6783667834042765e-01,3,0,0.56897353,7,3.251834
3,warmup,106,7.5495236418834433e-02,5,0,0.53576572,31,14.571347
3,warmup,107,1.3171448479045070e-01,5,0,0.98106526,31,14.453269
3,warmup,108,6.9509585931527007e-02,6,0,0.59620818,63,29.332104
3,warmup,109,9.9175924394315301e-02,6,0,0.91332816,43,19.933600
3,warmup,110,1.8636275143384923e-01,6,0,0.99954256,63,29.111984
3,warmup,111,3.5018903887772368e-01,5,0,0.99986849,31,14.294058
3,warmup,112,9.6145756918010292e-02,4,1,0.39060358,13,6.019957
3,warmup,113,3.5788074543431032e-02,6,0,0.48453860,63,29.268360
3,warmup,114,4.3433175399095213e-02,7,0,0.86003271,127,59.225855
3,warmup,115,7.1945781821775689e-02,5,0,0.96090065,31,14.524888
3,warmup,116,1.1729291863872572e-01,6,0,0.95778549,47,21.829588
3,warmup,117,1.0097457245291951e-01,4,0,0.75099147,15,6.982190
3,warmup,118,1.2369912427271167e-01,6,0,0.86664125,47,21.862739
3,warmup,119,3.0209041012270600e-02,6,0,0.33124315,63,29.319554
3,warmup,120,5.1877256911533588e-02,7,0,0.97767597,127,58.625093
3,warmup,121,2.4435852766969302e-02,7,0,0.54310632,127,58.614566
3,warmup,122,3.2085872899169150e-02,7,0,0.88843541,127,58.632520
3,warmup,123,2.6758695934690990e-02,7,0,0.73379069,127,58.866050
3,warmup,124,3.4445779847697824e-02,7,0,0.88330247,127,58.469532
3,warmup,125,1.5719090289277673e-02,7,0,0.52180992,71,32.924201
3,warmup,126,2.1120787660144129e-02,7,0,0.89827618,127,58.865984
3,warmup,127,9.1794455065874522e-03,7,0,0.49818899,127,58.894291
3,warmup,128,8.0383917295667896e-03,7,0,0.74466137,127,59.086715
3,warmup,129,9.8289414734045594e-03,3,0,0.86472447,7,3.263286
3,warmup,130,6.8820115836969922e-03,4,0,0.66236227,15,7.000223
3,warmup,131,1.2122701394614480e-02,7,0,0.99988226,127,58.526792
3,warmup,132,8.6841446729146541e-03,7,0,0.66931621,127,58.432373
3,warmup,133,1.5127528184572345e-02,7,0,0.99987338,127,58.524559
3,warmup,134,2.3747442085732141e-02,7,0,0.96399118,127,58.576356
3,warmup,135,1.5283353153861895e-02,7,0,0.62761313,95,44.258819
3,warmup,136,2.5282814789622327e-02,7,0,0.98686421,127,58.809790
3,warmup,137,2.0437488987741611e-02,6,0,0.71324611,55,25.602971
3,warmup,138,3.2476043043202056e-02,7,0,0.97513171,127,58.966922
3,warmup,139,4.9907133447265314e-02,7,0,0.96478283,127,58.916683
3,warmup,140,5.6333365558403431e-02,7,0,0.84539020,127,58.771772
3,warmup,141,3.8207666373449911e-02,5,0,0.64326258,31,14.360458
3,warmup,142,6.0352620271665665e-02,6,0,0.98015700,47,21.732098
3,warmup,143,9.4421791957919082e-02,6,0,0.97897295,63,29.199265
3,warmup,144,1.2777251679347737e-01,5,0,0.92253797,31,14.441260
3,warmup,145,1.0322405632941702e-01,6,0,0.71283642,63,29.200898
3,warmup,146,2.7732845113924490e-02,6,1,0.25709392,62,28.663671
3,warmup,147,4.4448487331543537e-02,7,0,0.99199765,127,58.938570
3,warmup,148,7.2039080435068251e-02,6,0,0.99939251,63,29.233639
3,warmup,149,5.8720712783341546e-02,6,0,0.71251263,63,29.353418
3,warmup,150,8.2462145506182152e-02,7,0,0.94214402,127,58.817051
3,warmup,151,7.8370499524363146e-01,5,0,0.77200953,31,14.453387
3,warmup,152,1.1713877617449556e-01,3,1,0.00001153,7,3.246896
3,warmup,153,9.1648550783140992e-02,5,0,0.80350767,31,14.314545
